row_index,sample_id,temperature,temperature_index,replicate_index,chain_index,chain_id,seed,initial_state,production_sweep_number,sample_index_within_chain,split_name,energy_per_spin,signed_magnetisation,absolute_magnetisation,acceptance_fraction
1848,d25_t06_r00_s048,2.2,6,0,36,ising2d_t06_r00_seed25006,25006,up,1960,48,train,-1.55,0.795,0.795,0.14056249999999998
1849,d25_t06_r00_s049,2.2,6,0,36,ising2d_t06_r00_seed25006,25006,up,2000,49,train,-1.43,0.585,0.585,0.186
1850,d25_t06_r01_s000,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,40,0,train,-1.62,-0.88,0.88,0.149875
1851,d25_t06_r01_s001,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,80,1,train,-1.58,-0.77,0.77,0.15550000000000003
1852,d25_t06_r01_s002,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,120,2,train,-1.56,-0.845,0.845,0.1611875
1853,d25_t06_r01_s003,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,160,3,train,-1.48,-0.825,0.825,0.15862499999999996
1854,d25_t06_r01_s004,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,200,4,train,-1.61,-0.85,0.85,0.11981249999999995
1855,d25_t06_r01_s005,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,240,5,train,-1.32,-0.605,0.605,0.1450625
1856,d25_t06_r01_s006,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,280,6,train,-1.63,-0.75,0.75,0.20531250000000006
1857,d25_t06_r01_s007,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,320,7,train,-1.65,-0.875,0.875,0.1316875
1858,d25_t06_r01_s008,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,360,8,train,-1.35,-0.675,0.675,0.17462499999999997
1859,d25_t06_r01_s009,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,400,9,train,-1.37,-0.73,0.73,0.1521875
1860,d25_t06_r01_s010,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,440,10,train,-1.33,-0.645,0.645,0.19306249999999997
1861,d25_t06_r01_s011,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,480,11,train,-1.48,-0.815,0.815,0.179875
1862,d25_t06_r01_s012,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,520,12,train,-1.68,-0.885,0.885,0.13874999999999998
1863,d25_t06_r01_s013,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,560,13,train,-1.33,-0.585,0.585,0.18
1864,d25_t06_r01_s014,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,600,14,train,-1.39,-0.745,0.745,0.195
1865,d25_t06_r01_s015,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,640,15,train,-1.38,-0.725,0.725,0.15662499999999996
1866,d25_t06_r01_s016,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,680,16,train,-1.42,-0.77,0.77,0.15006250000000002
1867,d25_t06_r01_s017,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,720,17,train,-1.62,-0.865,0.865,0.14968750000000003
1868,d25_t06_r01_s018,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,760,18,train,-1.35,-0.585,0.585,0.14337500000000003
1869,d25_t06_r01_s019,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,800,19,train,-1.68,-0.885,0.885,0.168375
1870,d25_t06_r01_s020,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,840,20,train,-1.75,-0.9,0.9,0.12056250000000002
1871,d25_t06_r01_s021,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,880,21,train,-1.54,-0.79,0.79,0.15974999999999995
1872,d25_t06_r01_s022,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,920,22,train,-1.49,-0.8,0.8,0.13800000000000004
1873,d25_t06_r01_s023,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,960,23,train,-1.71,-0.915,0.915,0.11306250000000002
1874,d25_t06_r01_s024,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1000,24,train,-1.58,-0.82,0.82,0.13293750000000004
1875,d25_t06_r01_s025,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1040,25,train,-1.54,-0.805,0.805,0.15131250000000002
1876,d25_t06_r01_s026,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1080,26,train,-1.57,-0.845,0.845,0.132
1877,d25_t06_r01_s027,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1120,27,train,-1.62,-0.875,0.875,0.165
1878,d25_t06_r01_s028,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1160,28,train,-1.5,-0.735,0.735,0.15862500000000002
1879,d25_t06_r01_s029,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1200,29,train,-1.67,-0.88,0.88,0.13393750000000001
1880,d25_t06_r01_s030,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1240,30,train,-1.49,-0.825,0.825,0.17906249999999999
1881,d25_t06_r01_s031,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1280,31,train,-1.66,-0.88,0.88,0.1459375
1882,d25_t06_r01_s032,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1320,32,train,-1.5,-0.825,0.825,0.13568750000000002
1883,d25_t06_r01_s033,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1360,33,train,-1.56,-0.865,0.865,0.14574999999999996
1884,d25_t06_r01_s034,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1400,34,train,-1.67,-0.885,0.885,0.11600000000000002
1885,d25_t06_r01_s035,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1440,35,train,-1.52,-0.84,0.84,0.1258125
1886,d25_t06_r01_s036,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1480,36,train,-1.48,-0.745,0.745,0.17443750000000005
1887,d25_t06_r01_s037,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1520,37,train,-1.78,-0.905,0.905,0.149
1888,d25_t06_r01_s038,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1560,38,train,-1.79,-0.94,0.94,0.1339375
1889,d25_t06_r01_s039,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1600,39,train,-1.48,-0.775,0.775,0.15618749999999998
1890,d25_t06_r01_s040,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1640,40,train,-1.62,-0.88,0.88,0.11181250000000005
1891,d25_t06_r01_s041,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1680,41,train,-1.46,-0.66,0.66,0.14137499999999997
1892,d25_t06_r01_s042,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1720,42,train,-1.5,-0.805,0.805,0.1464375
1893,d25_t06_r01_s043,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1760,43,train,-1.57,-0.835,0.835,0.12462500000000001
1894,d25_t06_r01_s044,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1800,44,train,-1.5,-0.72,0.72,0.1169375
1895,d25_t06_r01_s045,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1840,45,train,-1.57,-0.86,0.86,0.131
1896,d25_t06_r01_s046,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1880,46,train,-1.7,-0.91,0.91,0.1075
1897,d25_t06_r01_s047,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1920,47,train,-1.63,-0.865,0.865,0.12893749999999998
1898,d25_t06_r01_s048,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,1960,48,train,-1.48,-0.78,0.78,0.13918749999999996
1899,d25_t06_r01_s049,2.2,6,1,37,ising2d_t06_r01_seed25024,25024,down,2000,49,train,-1.46,-0.79,0.79,0.16137499999999996
1900,d25_t06_r02_s000,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,40,0,validation,-1.68,0.865,0.865,0.15493750000000006
1901,d25_t06_r02_s001,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,80,1,validation,-1.42,0.745,0.745,0.1435
1902,d25_t06_r02_s002,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,120,2,validation,-1.59,0.805,0.805,0.136
1903,d25_t06_r02_s003,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,160,3,validation,-1.58,0.81,0.81,0.1619375
1904,d25_t06_r02_s004,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,200,4,validation,-1.79,0.945,0.945,0.12243749999999995
1905,d25_t06_r02_s005,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,240,5,validation,-1.42,0.805,0.805,0.11987500000000002
1906,d25_t06_r02_s006,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,280,6,validation,-1.67,0.875,0.875,0.13199999999999998
1907,d25_t06_r02_s007,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,320,7,validation,-1.56,0.795,0.795,0.12999999999999998
1908,d25_t06_r02_s008,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,360,8,validation,-1.45,0.705,0.705,0.15350000000000003
1909,d25_t06_r02_s009,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,400,9,validation,-1.73,0.92,0.92,0.13043749999999996
1910,d25_t06_r02_s010,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,440,10,validation,-1.67,0.895,0.895,0.11568749999999997
1911,d25_t06_r02_s011,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,480,11,validation,-1.3,0.625,0.625,0.137625
1912,d25_t06_r02_s012,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,520,12,validation,-1.48,0.755,0.755,0.19425
1913,d25_t06_r02_s013,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,560,13,validation,-1.54,0.82,0.82,0.1466875
1914,d25_t06_r02_s014,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,600,14,validation,-1.57,0.84,0.84,0.13525
1915,d25_t06_r02_s015,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,640,15,validation,-1.47,0.795,0.795,0.15668749999999998
1916,d25_t06_r02_s016,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,680,16,validation,-1.42,0.725,0.725,0.14237499999999997
1917,d25_t06_r02_s017,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,720,17,validation,-1.64,0.86,0.86,0.13893750000000005
1918,d25_t06_r02_s018,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,760,18,validation,-1.36,0.7,0.7,0.18500000000000003
1919,d25_t06_r02_s019,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,800,19,validation,-1.5,0.795,0.795,0.1508125
1920,d25_t06_r02_s020,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,840,20,validation,-1.61,0.825,0.825,0.131125
1921,d25_t06_r02_s021,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,880,21,validation,-1.26,0.615,0.615,0.186125
1922,d25_t06_r02_s022,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,920,22,validation,-1.42,0.725,0.725,0.17674999999999993
1923,d25_t06_r02_s023,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,960,23,validation,-1.3,0.515,0.515,0.18374999999999997
1924,d25_t06_r02_s024,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1000,24,validation,-1.69,0.92,0.92,0.14756250000000004
1925,d25_t06_r02_s025,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1040,25,validation,-1.74,0.925,0.925,0.1306875
1926,d25_t06_r02_s026,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1080,26,validation,-1.34,0.745,0.745,0.12725000000000003
1927,d25_t06_r02_s027,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1120,27,validation,-1.52,0.765,0.765,0.14400000000000002
1928,d25_t06_r02_s028,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1160,28,validation,-1.57,0.795,0.795,0.163875
1929,d25_t06_r02_s029,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1200,29,validation,-1.38,0.685,0.685,0.142875
1930,d25_t06_r02_s030,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1240,30,validation,-1.4,0.455,0.455,0.21537500000000004
1931,d25_t06_r02_s031,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1280,31,validation,-1.14,0.435,0.435,0.238625
1932,d25_t06_r02_s032,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1320,32,validation,-1.31,0.415,0.415,0.22824999999999993
1933,d25_t06_r02_s033,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1360,33,validation,-1.35,0.545,0.545,0.2002500000000001
1934,d25_t06_r02_s034,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1400,34,validation,-1.65,0.835,0.835,0.172625
1935,d25_t06_r02_s035,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1440,35,validation,-1.51,0.79,0.79,0.1535625
1936,d25_t06_r02_s036,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1480,36,validation,-1.68,0.895,0.895,0.1438125
1937,d25_t06_r02_s037,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1520,37,validation,-1.55,0.81,0.81,0.1444375
1938,d25_t06_r02_s038,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1560,38,validation,-1.72,0.91,0.91,0.12087499999999998
1939,d25_t06_r02_s039,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1600,39,validation,-1.55,0.735,0.735,0.1463125
1940,d25_t06_r02_s040,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1640,40,validation,-1.5,0.79,0.79,0.15981250000000002
1941,d25_t06_r02_s041,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1680,41,validation,-1.51,0.74,0.74,0.178375
1942,d25_t06_r02_s042,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1720,42,validation,-1.66,0.835,0.835,0.13118749999999998
1943,d25_t06_r02_s043,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1760,43,validation,-1.55,0.79,0.79,0.14181249999999995
1944,d25_t06_r02_s044,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1800,44,validation,-1.7,0.885,0.885,0.1304375
1945,d25_t06_r02_s045,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1840,45,validation,-1.46,0.79,0.79,0.16868750000000002
1946,d25_t06_r02_s046,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1880,46,validation,-1.52,0.685,0.685,0.1484375
1947,d25_t06_r02_s047,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1920,47,validation,-1.62,0.88,0.88,0.16131250000000003
1948,d25_t06_r02_s048,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,1960,48,validation,-1.71,0.825,0.825,0.1523125
1949,d25_t06_r02_s049,2.2,6,2,38,ising2d_t06_r02_seed25042,25042,up,2000,49,validation,-1.61,0.88,0.88,0.13281250000000003
1950,d25_t06_r03_s000,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,40,0,validation,-1.2,-0.34,0.34,0.18943749999999995
1951,d25_t06_r03_s001,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,80,1,validation,-1.31,-0.435,0.435,0.23381249999999998
1952,d25_t06_r03_s002,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,120,2,validation,-1.69,-0.88,0.88,0.1775625
1953,d25_t06_r03_s003,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,160,3,validation,-1.63,-0.85,0.85,0.12112500000000004
1954,d25_t06_r03_s004,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,200,4,validation,-1.44,-0.735,0.735,0.12393749999999999
1955,d25_t06_r03_s005,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,240,5,validation,-1.36,-0.66,0.66,0.14931250000000001
1956,d25_t06_r03_s006,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,280,6,validation,-1.56,-0.86,0.86,0.131625
1957,d25_t06_r03_s007,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,320,7,validation,-1.49,-0.82,0.82,0.13975
1958,d25_t06_r03_s008,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,360,8,validation,-1.74,-0.92,0.92,0.10350000000000001
1959,d25_t06_r03_s009,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,400,9,validation,-1.48,-0.725,0.725,0.16118749999999998
1960,d25_t06_r03_s010,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,440,10,validation,-1.55,-0.82,0.82,0.1604375
1961,d25_t06_r03_s011,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,480,11,validation,-1.65,-0.895,0.895,0.12456249999999999
1962,d25_t06_r03_s012,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,520,12,validation,-1.36,-0.505,0.505,0.16124999999999995
1963,d25_t06_r03_s013,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,560,13,validation,-1.25,-0.42,0.42,0.21681249999999994
1964,d25_t06_r03_s014,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,600,14,validation,-1.35,-0.545,0.545,0.21243750000000006
1965,d25_t06_r03_s015,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,640,15,validation,-1.35,-0.53,0.53,0.2209375
1966,d25_t06_r03_s016,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,680,16,validation,-1.23,-0.355,0.355,0.26068749999999996
1967,d25_t06_r03_s017,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,720,17,validation,-1.36,-0.435,0.435,0.22049999999999992
1968,d25_t06_r03_s018,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,760,18,validation,-1.44,-0.685,0.685,0.20062500000000005
1969,d25_t06_r03_s019,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,800,19,validation,-1.42,-0.61,0.61,0.1736875
1970,d25_t06_r03_s020,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,840,20,validation,-1.64,-0.88,0.88,0.16537500000000005
1971,d25_t06_r03_s021,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,880,21,validation,-1.52,-0.8,0.8,0.136625
1972,d25_t06_r03_s022,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,920,22,validation,-1.74,-0.89,0.89,0.12025
1973,d25_t06_r03_s023,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,960,23,validation,-1.57,-0.84,0.84,0.145125
1974,d25_t06_r03_s024,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1000,24,validation,-1.5,-0.69,0.69,0.14225000000000002
1975,d25_t06_r03_s025,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1040,25,validation,-1.65,-0.87,0.87,0.14350000000000004
1976,d25_t06_r03_s026,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1080,26,validation,-1.7,-0.885,0.885,0.1419375
1977,d25_t06_r03_s027,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1120,27,validation,-1.72,-0.93,0.93,0.1474375
1978,d25_t06_r03_s028,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1160,28,validation,-1.6,-0.855,0.855,0.10481250000000002
1979,d25_t06_r03_s029,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1200,29,validation,-1.47,-0.81,0.81,0.12743749999999995
1980,d25_t06_r03_s030,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1240,30,validation,-1.66,-0.885,0.885,0.12106249999999996
1981,d25_t06_r03_s031,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1280,31,validation,-1.49,-0.83,0.83,0.17243749999999997
1982,d25_t06_r03_s032,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1320,32,validation,-1.54,-0.81,0.81,0.14250000000000002
1983,d25_t06_r03_s033,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1360,33,validation,-1.7,-0.915,0.915,0.1038125
1984,d25_t06_r03_s034,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1400,34,validation,-1.58,-0.84,0.84,0.1329375
1985,d25_t06_r03_s035,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1440,35,validation,-1.61,-0.875,0.875,0.1326875
1986,d25_t06_r03_s036,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1480,36,validation,-1.6,-0.855,0.855,0.1285
1987,d25_t06_r03_s037,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1520,37,validation,-1.7,-0.89,0.89,0.1333125
1988,d25_t06_r03_s038,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1560,38,validation,-1.29,-0.62,0.62,0.19824999999999998
1989,d25_t06_r03_s039,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1600,39,validation,-1.48,-0.52,0.52,0.2
1990,d25_t06_r03_s040,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1640,40,validation,-1.65,-0.87,0.87,0.21612499999999998
1991,d25_t06_r03_s041,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1680,41,validation,-1.7,-0.9,0.9,0.10112499999999995
1992,d25_t06_r03_s042,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1720,42,validation,-1.42,-0.72,0.72,0.13575
1993,d25_t06_r03_s043,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1760,43,validation,-1.43,-0.815,0.815,0.1528125
1994,d25_t06_r03_s044,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1800,44,validation,-1.45,-0.745,0.745,0.16250000000000003
1995,d25_t06_r03_s045,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1840,45,validation,-1.51,-0.815,0.815,0.15600000000000003
1996,d25_t06_r03_s046,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1880,46,validation,-1.74,-0.925,0.925,0.13462500000000002
1997,d25_t06_r03_s047,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1920,47,validation,-1.47,-0.785,0.785,0.12799999999999997
1998,d25_t06_r03_s048,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,1960,48,validation,-1.35,-0.725,0.725,0.16337500000000005
1999,d25_t06_r03_s049,2.2,6,3,39,ising2d_t06_r03_seed25060,25060,down,2000,49,validation,-1.57,-0.795,0.795,0.15174999999999997
2000,d25_t06_r04_s000,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,40,0,test,-1.52,0.785,0.785,0.16737499999999997
2001,d25_t06_r04_s001,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,80,1,test,-1.62,0.85,0.85,0.14743750000000005
2002,d25_t06_r04_s002,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,120,2,test,-1.68,0.895,0.895,0.13693750000000002
2003,d25_t06_r04_s003,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,160,3,test,-1.69,0.87,0.87,0.1346875
2004,d25_t06_r04_s004,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,200,4,test,-1.62,0.835,0.835,0.1475625
2005,d25_t06_r04_s005,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,240,5,test,-1.73,0.915,0.915,0.13600000000000004
2006,d25_t06_r04_s006,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,280,6,test,-1.52,0.78,0.78,0.11918749999999997
2007,d25_t06_r04_s007,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,320,7,test,-1.4,0.625,0.625,0.17131250000000003
2008,d25_t06_r04_s008,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,360,8,test,-1.55,0.645,0.645,0.190625
2009,d25_t06_r04_s009,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,400,9,test,-1.5,0.815,0.815,0.17137500000000006
2010,d25_t06_r04_s010,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,440,10,test,-1.61,0.86,0.86,0.1639375
2011,d25_t06_r04_s011,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,480,11,test,-1.52,0.855,0.855,0.12468749999999998
2012,d25_t06_r04_s012,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,520,12,test,-1.47,0.72,0.72,0.1536875
2013,d25_t06_r04_s013,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,560,13,test,-1.69,0.9,0.9,0.16050000000000003
2014,d25_t06_r04_s014,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,600,14,test,-1.63,0.88,0.88,0.11737500000000001
2015,d25_t06_r04_s015,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,640,15,test,-1.51,0.855,0.855,0.1305625
2016,d25_t06_r04_s016,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,680,16,test,-1.51,0.82,0.82,0.1349375
2017,d25_t06_r04_s017,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,720,17,test,-1.4,0.565,0.565,0.1784375
2018,d25_t06_r04_s018,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,760,18,test,-1.37,0.445,0.445,0.22749999999999998
2019,d25_t06_r04_s019,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,800,19,test,-1.41,0.725,0.725,0.20875000000000005
2020,d25_t06_r04_s020,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,840,20,test,-1.47,0.79,0.79,0.16256250000000003
2021,d25_t06_r04_s021,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,880,21,test,-1.51,0.735,0.735,0.2120625
2022,d25_t06_r04_s022,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,920,22,test,-1.53,0.75,0.75,0.17131250000000003
2023,d25_t06_r04_s023,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,960,23,test,-1.63,0.86,0.86,0.138
2024,d25_t06_r04_s024,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1000,24,test,-1.54,0.855,0.855,0.1445625
2025,d25_t06_r04_s025,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1040,25,test,-1.61,0.785,0.785,0.144
2026,d25_t06_r04_s026,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1080,26,test,-1.54,0.775,0.775,0.16112500000000002
2027,d25_t06_r04_s027,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1120,27,test,-1.53,0.67,0.67,0.19018749999999995
2028,d25_t06_r04_s028,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1160,28,test,-1.52,0.855,0.855,0.12706250000000002
2029,d25_t06_r04_s029,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1200,29,test,-1.56,0.85,0.85,0.1708125
2030,d25_t06_r04_s030,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1240,30,test,-1.72,0.895,0.895,0.12306250000000003
2031,d25_t06_r04_s031,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1280,31,test,-1.51,0.845,0.845,0.15875
2032,d25_t06_r04_s032,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1320,32,test,-1.5,0.8,0.8,0.11418749999999997
2033,d25_t06_r04_s033,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1360,33,test,-1.7,0.895,0.895,0.1369375
2034,d25_t06_r04_s034,2.2,6,4,40,ising2d_t06_r04_seed25078,25078,up,1400,34,test,-1.61,0.87,0.87,0.1300625
